14
498.161285 149.032257
664.599976 183.800003
862.650024 262.450012
759.500000 265.500000
386.615387 350.038452
867.230774 378.769226
978.615356 388.384613
672.500000 411.000000
483.142853 476.809509
637.049988 531.099976
1307.500000 572.500000
1145.125000 578.875000
1075.285767 660.000000
972.333313 722.666687
